,Date,Home,Away,DidHomeWin
5277,2018-02-23,Memphis,Cleveland,False
5278,2018-02-23,New Orleans,Miami,True
5279,2018-02-23,Denver,San Antonio,True
5280,2018-02-23,Phoenix,LA Clippers,False
5281,2018-02-23,Utah,Portland,False
5282,2018-02-23,LA Lakers,Dallas,True
5283,2018-02-24,Philadelphia,Orlando,True
5284,2018-02-24,Miami,Memphis,True
5285,2018-02-24,New York,Boston,False
5286,2018-02-24,Golden State,Okla City,True
5287,2018-02-24,Minnesota,Chicago,True
5288,2018-02-24,Phoenix,Portland,False
5289,2018-02-24,Utah,Dallas,True
5290,2018-02-24,Sacramento,LA Lakers,False
5291,2018-02-25,Charlotte,Detroit,True
5292,2018-02-25,Milwaukee,New Orleans,False
5293,2018-02-25,Cleveland,San Antonio,False
5294,2018-02-25,Denver,Houston,False
5295,2018-02-25,Washington,Philadelphia,True
5296,2018-02-26,Atlanta,LA Lakers,False
5297,2018-02-26,Boston,Memphis,True
5298,2018-02-26,Brooklyn,Chicago,True
5299,2018-02-26,New York,Golden State,False
5300,2018-02-26,Toronto,Detroit,True
5301,2018-02-26,New Orleans,Phoenix,True
5302,2018-02-26,Okla City,Orlando,True
5303,2018-02-26,Dallas,Indiana,True
5304,2018-02-26,Utah,Houston,False
5305,2018-02-26,Sacramento,Minnesota,False
5306,2018-02-27,Charlotte,Chicago,True
5307,2018-02-27,Cleveland,Brooklyn,True
5308,2018-02-27,Miami,Philadelphia,True
5309,2018-02-27,Milwaukee,Washington,False
5310,2018-02-27,Portland,Sacramento,True
5311,2018-02-27,Denver,LA Clippers,False
5312,2018-02-28,Detroit,Milwaukee,True
5313,2018-02-28,Orlando,Toronto,False
5314,2018-02-28,Atlanta,Indiana,True
5315,2018-02-28,Boston,Charlotte,True
5316,2018-02-28,Memphis,Phoenix,False
5317,2018-02-28,Washington,Golden State,False
5318,2018-02-28,Dallas,Okla City,False
5319,2018-02-28,San Antonio,New Orleans,False
5320,2018-02-28,LA Clippers,Houston,False
5321,2016-03-01,Charlotte,Phoenix,True
5322,2016-03-01,Miami,Chicago,True
5323,2016-03-01,New York,Portland,False
5324,2016-03-01,Dallas,Orlando,True
5325,2016-03-01,Golden State,Atlanta,True
5326,2016-03-01,LA Lakers,Brooklyn,True
5327,2016-03-02,Orlando,Chicago,True
5328,2016-03-02,Philadelphia,Charlotte,False
5329,2016-03-02,Boston,Portland,True
5330,2016-03-02,Toronto,Utah,True
5331,2016-03-02,Houston,New Orleans,True
5332,2016-03-02,Memphis,Sacramento,True
5333,2016-03-02,Milwaukee,Indiana,False
5334,2016-03-02,Minnesota,Washington,False
5335,2016-03-02,San Antonio,Detroit,True
5336,2016-03-02,Denver,LA Lakers,True
5337,2016-03-02,LA Clippers,Okla City,True
5338,2016-03-03,Miami,Phoenix,True
5339,2016-03-03,New Orleans,San Antonio,False
5340,2016-03-03,Dallas,Sacramento,False
5341,2016-03-03,Golden State,Okla City,True
5342,2016-03-04,Charlotte,Indiana,True
5343,2016-03-04,Orlando,Phoenix,False
5344,2016-03-04,Philadelphia,Miami,False
5345,2016-03-04,Boston,New York,True
5346,2016-03-04,Toronto,Portland,True
5347,2016-03-04,Cleveland,Washington,True
5348,2016-03-04,Memphis,Utah,True
5349,2016-03-04,Milwaukee,Minnesota,True
5350,2016-03-04,Denver,Brooklyn,False
5351,2016-03-04,LA Lakers,Atlanta,False
5352,2016-03-05,Cleveland,Boston,True
5353,2016-03-05,New Orleans,Utah,False
5354,2016-03-05,New York,Detroit,True
5355,2016-03-05,Washington,Indiana,False
5356,2016-03-05,Minnesota,Brooklyn,True
5357,2016-03-05,Chicago,Houston,True
5358,2016-03-05,San Antonio,Sacramento,True
5359,2016-03-05,LA Clippers,Atlanta,False
5360,2016-03-06,LA Lakers,Golden State,True
5361,2016-03-06,Milwaukee,Okla City,False
5362,2016-03-06,Memphis,Phoenix,False
5363,2016-03-06,Denver,Dallas,True
5364,2016-03-06,Detroit,Portland,True
5365,2016-03-06,Miami,Philadelphia,True
5366,2016-03-06,Toronto,Houston,False
5367,2016-03-07,Charlotte,Minnesota,True
5368,2016-03-07,Cleveland,Memphis,False
5369,2016-03-07,Indiana,San Antonio,True
5370,2016-03-07,Chicago,Milwaukee,True
5371,2016-03-07,New Orleans,Sacramento,True
5372,2016-03-07,Dallas,LA Clippers,False
5373,2016-03-07,Golden State,Orlando,True
5374,2016-03-08,Toronto,Brooklyn,True
5375,2016-03-08,Minnesota,San Antonio,False
5376,2016-03-08,Denver,New York,True
5377,2016-03-08,Utah,Atlanta,False
5378,2016-03-08,Portland,Washington,True
5379,2016-03-08,LA Lakers,Orlando,True
5380,2016-03-09,Boston,Memphis,True
5381,2016-03-09,Charlotte,New Orleans,True
5382,2016-03-09,Philadelphia,Houston,False
5383,2016-03-09,Milwaukee,Miami,True
5384,2016-03-09,Dallas,Detroit,False
5385,2016-03-09,Phoenix,New York,False
5386,2016-03-09,Okla City,LA Clippers,True
5387,2016-03-09,Sacramento,Cleveland,False
5388,2016-03-09,Golden State,Utah,True
5389,2016-03-10,Toronto,Atlanta,True
5390,2016-03-10,San Antonio,Chicago,True
5391,2016-03-10,Denver,Phoenix,True
5392,2016-03-10,LA Lakers,Cleveland,False
5393,2016-03-11,Charlotte,Detroit,True
5394,2016-03-11,Philadelphia,Brooklyn,True
5395,2016-03-11,Boston,Houston,False
5396,2016-03-11,Chicago,Miami,False
5397,2016-03-11,Memphis,New Orleans,True
5398,2016-03-11,Okla City,Minnesota,False
5399,2016-03-11,Utah,Washington,True
5400,2016-03-11,Sacramento,Orlando,False
5401,2016-03-11,Golden State,Portland,True
5402,2016-03-11,LA Clippers,New York,True
5403,2016-03-12,Dallas,Indiana,False
5404,2016-03-12,Charlotte,Houston,True
5405,2016-03-12,Philadelphia,Detroit,False
5406,2016-03-12,Toronto,Miami,True
5407,2016-03-12,Atlanta,Memphis,True
5408,2016-03-12,Milwaukee,New Orleans,True
5409,2016-03-12,San Antonio,Okla City,True
5410,2016-03-12,Denver,Washington,True
5411,2016-03-12,Golden State,Phoenix,True
5412,2016-03-12,Portland,Orlando,True
5413,2016-03-13,LA Clippers,Cleveland,False
5414,2016-03-13,Atlanta,Indiana,True
5415,2016-03-13,Sacramento,Utah,False
5416,2016-03-13,Brooklyn,Milwaukee,False
5417,2016-03-13,LA Lakers,New York,False
5418,2016-03-14,Charlotte,Dallas,False
5419,2016-03-14,Miami,Denver,True
5420,2016-03-14,Toronto,Chicago,False
5421,2016-03-14,Houston,Memphis,True
5422,2016-03-14,Okla City,Portland,True
5423,2016-03-14,Washington,Detroit,True
5424,2016-03-14,Phoenix,Minnesota,True
5425,2016-03-14,Golden State,New Orleans,True
5426,2016-03-14,Utah,Cleveland,True
5427,2016-03-15,Indiana,Boston,True
5428,2016-03-15,Orlando,Denver,True
5429,2016-03-15,Brooklyn,Philadelphia,True
5430,2016-03-15,Milwaukee,Toronto,False
5431,2016-03-15,San Antonio,LA Clippers,True
5432,2016-03-15,LA Lakers,Sacramento,False
5433,2016-03-16,Boston,Okla City,False
5434,2016-03-16,Charlotte,Orlando,True
5435,2016-03-16,Cleveland,Dallas,True
5436,2016-03-16,Washington,Chicago,True
5437,2016-03-16,Detroit,Atlanta,False
5438,2016-03-16,Memphis,Minnesota,False
5439,2016-03-16,Houston,LA Clippers,False
5440,2016-03-16,Sacramento,New Orleans,False
5441,2016-03-16,Golden State,New York,True
5442,2016-03-17,Indiana,Toronto,False
5443,2016-03-17,Philadelphia,Washington,False
5444,2016-03-17,Miami,Charlotte,False
5445,2016-03-17,Atlanta,Denver,True
5446,2016-03-17,Chicago,Brooklyn,True
5447,2016-03-17,Milwaukee,Memphis,True
5448,2016-03-17,San Antonio,Portland,True
5449,2016-03-17,Utah,Phoenix,True
5450,2016-03-18,Orlando,Cleveland,False
5451,2016-03-18,Philadelphia,Okla City,False
5452,2016-03-18,Detroit,Sacramento,True
5453,2016-03-18,Toronto,Boston,True
5454,2016-03-18,Houston,Minnesota,True
5455,2016-03-18,New Orleans,Portland,False
5456,2016-03-18,Dallas,Golden State,False
5457,2016-03-18,LA Lakers,Phoenix,False
5458,2016-03-19,Charlotte,Denver,False
5459,2016-03-19,Detroit,Brooklyn,True
5460,2016-03-19,Indiana,Okla City,False
5461,2016-03-19,Washington,New York,True
5462,2016-03-19,Atlanta,Houston,True
5463,2016-03-19,Miami,Cleveland,True
5464,2016-03-19,Chicago,Utah,True
5465,2016-03-19,Memphis,LA Clippers,True
5466,2016-03-19,San Antonio,Golden State,True
5467,2016-03-20,Dallas,Portland,True
5468,2016-03-20,Toronto,Orlando,True
5469,2016-03-20,New Orleans,LA Clippers,True
5470,2016-03-20,Philadelphia,Boston,False
5471,2016-03-20,Milwaukee,Utah,False
5472,2016-03-20,New York,Sacramento,False
5473,2016-03-21,Charlotte,San Antonio,True
5474,2016-03-21,Cleveland,Denver,True
5475,2016-03-21,Indiana,Philadelphia,True
5476,2016-03-21,Boston,Orlando,True
5477,2016-03-21,Detroit,Milwaukee,True
5478,2016-03-21,Atlanta,Washington,False
5479,2016-03-21,Chicago,Sacramento,True
5480,2016-03-21,Minnesota,Golden State,False
5481,2016-03-21,Phoenix,Memphis,False
5482,2016-03-22,Brooklyn,Charlotte,False
5483,2016-03-22,New Orleans,Miami,False
5484,2016-03-22,Okla City,Houston,True
5485,2016-03-22,LA Lakers,Memphis,True
5486,2016-03-23,Cleveland,Milwaukee,True
5487,2016-03-23,Washington,Atlanta,False
5488,2016-03-23,Boston,Toronto,True
5489,2016-03-23,Detroit,Orlando,True
5490,2016-03-23,Chicago,New York,False
5491,2016-03-23,Houston,Utah,False
5492,2016-03-23,Minnesota,Sacramento,True
5493,2016-03-23,San Antonio,Miami,True
5494,2016-03-23,Denver,Philadelphia,True
5495,2016-03-23,Phoenix,LA Lakers,True
5496,2016-03-23,Portland,Dallas,True
5497,2016-03-23,Golden State,LA Clippers,True
5498,2016-03-24,Indiana,New Orleans,True
5499,2016-03-24,Brooklyn,Cleveland,True
5500,2016-03-24,New York,Chicago,True
5501,2016-03-24,Okla City,Utah,True
5502,2016-03-24,LA Clippers,Portland,True
5503,2016-03-25,Washington,Minnesota,False
5504,2016-03-25,Detroit,Charlotte,True
5505,2016-03-25,Atlanta,Milwaukee,True
5506,2016-03-25,Houston,Toronto,True
5507,2016-03-25,Miami,Orlando,True
5508,2016-03-25,San Antonio,Memphis,True
5509,2016-03-25,Sacramento,Phoenix,True
5510,2016-03-25,Golden State,Dallas,True
5511,2016-03-25,LA Lakers,Denver,False
5512,2016-03-26,Brooklyn,Indiana,True
5513,2016-03-26,New Orleans,Toronto,False
5514,2016-03-26,Orlando,Chicago,True
5515,2016-03-26,Detroit,Atlanta,False
5516,2016-03-26,New York,Cleveland,False
5517,2016-03-26,Minnesota,Utah,False
5518,2016-03-26,Okla City,San Antonio,True
5519,2016-03-26,Milwaukee,Charlotte,False
5520,2016-03-26,Phoenix,Boston,False
5521,2016-03-26,Portland,Philadelphia,True
5522,2016-03-27,LA Clippers,Denver,True
5523,2016-03-27,Indiana,Houston,True
5524,2016-03-27,Sacramento,Dallas,True
5525,2016-03-27,Golden State,Philadelphia,True
5526,2016-03-27,LA Lakers,Washington,False
5527,2016-03-28,Miami,Brooklyn,True
5528,2016-03-28,Toronto,Okla City,False
5529,2016-03-28,Chicago,Atlanta,False
5530,2016-03-28,Memphis,San Antonio,False
5531,2016-03-28,Minnesota,Phoenix,True
5532,2016-03-28,New Orleans,New York,True
5533,2016-03-28,Denver,Dallas,False
5534,2016-03-28,Utah,LA Lakers,True
5535,2016-03-28,Portland,Sacramento,True
5536,2016-03-28,LA Clippers,Boston,True
5537,2016-03-29,Indiana,Chicago,False
5538,2016-03-29,Orlando,Brooklyn,True
5539,2016-03-29,Philadelphia,Charlotte,False
5540,2016-03-29,Detroit,Okla City,True
5541,2016-03-29,Cleveland,Houston,False
5542,2016-03-29,Golden State,Washington,True
5543,2016-03-30,Toronto,Atlanta,True
5544,2016-03-30,Memphis,Denver,False
5545,2016-03-30,Milwaukee,Phoenix,True
5546,2016-03-30,Minnesota,LA Clippers,False
5547,2016-03-30,Dallas,New York,True
5548,2016-03-30,San Antonio,New Orleans,True
5549,2016-03-30,Utah,Golden State,False
5550,2016-03-30,Sacramento,Washington,True
5551,2016-03-30,LA Lakers,Miami,True
5552,2016-03-31,Cleveland,Brooklyn,True
5553,2016-03-31,Houston,Chicago,False
5554,2016-03-31,Indiana,Orlando,False
5555,2016-03-31,New Orleans,Denver,True
5556,2016-03-31,Okla City,LA Clippers,True
5557,2016-03-31,Portland,Boston,True
5558,2019-03-01,Atlanta,Chicago,False
5559,2019-03-01,Brooklyn,Charlotte,False
5560,2019-03-01,Boston,Washington,True
5561,2019-03-01,Toronto,Portland,True
5562,2019-03-01,Phoenix,New Orleans,False
5563,2019-03-01,Sacramento,LA Clippers,False
5564,2019-03-01,LA Lakers,Milwaukee,False
5565,2019-03-02,Cleveland,Detroit,False
5566,2019-03-02,Indiana,Orlando,False
5567,2019-03-02,Miami,Brooklyn,True
5568,2019-03-02,Dallas,Memphis,False
5569,2019-03-02,Philadelphia,Golden State,False
5570,2019-03-02,San Antonio,Okla City,True
5571,2019-03-02,Denver,New Orleans,False
5572,2019-03-02,Phoenix,LA Lakers,True
5573,2019-03-02,Utah,Milwaukee,True
5574,2019-03-03,Charlotte,Portland,False
5575,2019-03-03,Boston,Houston,False
5576,2019-03-03,Chicago,Atlanta,False
5577,2019-03-03,LA Clippers,New York,True
5578,2019-03-03,Cleveland,Orlando,True
5579,2019-03-03,Detroit,Toronto,True
5580,2019-03-03,Washington,Minnesota,True
5581,2019-03-03,Okla City,Memphis,True
5582,2019-03-04,Brooklyn,Dallas,True
5583,2019-03-04,Miami,Atlanta,True
5584,2019-03-04,San Antonio,Denver,True
5585,2019-03-04,Phoenix,Milwaukee,True
5586,2019-03-04,Utah,New Orleans,False
5587,2019-03-04,Sacramento,New York,True
5588,2019-03-04,LA Lakers,LA Clippers,False
5589,2019-03-05,Indiana,Chicago,True
5590,2019-03-05,Philadelphia,Orlando,True
5591,2019-03-05,Memphis,Portland,True
5592,2019-03-05,Minnesota,Okla City,True
5593,2019-03-05,Toronto,Houston,False
5594,2019-03-05,Golden State,Boston,False
5595,2019-03-06,Charlotte,Miami,False
5596,2019-03-06,Detroit,Minnesota,True
5597,2019-03-06,Washington,Dallas,True
5598,2019-03-06,Atlanta,San Antonio,False
5599,2019-03-06,Brooklyn,Cleveland,True
5600,2019-03-06,Chicago,Philadelphia,True
5601,2019-03-06,New Orleans,Utah,False
5602,2019-03-06,Phoenix,New York,True
5603,2019-03-06,Sacramento,Boston,False
5604,2019-03-06,LA Lakers,Denver,False
5605,2019-03-07,Milwaukee,Indiana,True
5606,2019-03-07,Portland,Okla City,False
5607,2019-03-08,Charlotte,Washington,True
5608,2019-03-08,Orlando,Dallas,True
5609,2019-03-08,Chicago,Detroit,False
5610,2019-03-08,Houston,Philadelphia,True
5611,2019-03-08,Memphis,Utah,True
5612,2019-03-08,Miami,Cleveland,True
5613,2019-03-08,New Orleans,Toronto,False
5614,2019-03-08,Golden State,Denver,True
5615,2019-03-08,LA Clippers,Okla City,True
5616,2019-03-09,New York,Sacramento,False
5617,2019-03-09,Atlanta,Brooklyn,False
5618,2019-03-09,Minnesota,Washington,True
5619,2019-03-09,LA Lakers,Boston,False
5620,2019-03-09,Milwaukee,Charlotte,True
5621,2019-03-09,Portland,Phoenix,True
5622,2019-03-10,Detroit,Chicago,True
5623,2019-03-10,Miami,Toronto,False
5624,2019-03-10,Philadelphia,Indiana,True
5625,2019-03-10,Atlanta,New Orleans,True
5626,2019-03-10,Memphis,Orlando,True
5627,2019-03-10,Dallas,Houston,False
5628,2019-03-10,Minnesota,New York,True
5629,2019-03-10,San Antonio,Milwaukee,True
5630,2019-03-10,Golden State,Phoenix,False
5631,2019-03-11,Cleveland,Toronto,True
5632,2019-03-11,Washington,Sacramento,True
5633,2019-03-11,Brooklyn,Detroit,True
5634,2019-03-11,Houston,Charlotte,True
5635,2019-03-11,Utah,Okla City,False
5636,2019-03-11,LA Clippers,Boston,True
5637,2019-03-12,Indiana,New York,True
5638,2019-03-12,Philadelphia,Cleveland,True
5639,2019-03-12,Chicago,LA Lakers,False
5640,2019-03-12,Dallas,San Antonio,False
5641,2019-03-12,New Orleans,Milwaukee,False
5642,2019-03-12,Denver,Minnesota,True
5643,2019-03-12,LA Clippers,Portland,False
5644,2019-03-13,Okla City,Brooklyn,True
5645,2019-03-13,Washington,Orlando,True
5646,2019-03-13,Atlanta,Memphis,True
5647,2019-03-13,Miami,Detroit,True
5648,2019-03-13,Houston,Golden State,False
5649,2019-03-13,Phoenix,Utah,False
5650,2019-03-14,Indiana,Okla City,True
5651,2019-03-14,Orlando,Cleveland,True
5652,2019-03-14,Boston,Sacramento,True
5653,2019-03-14,Toronto,LA Lakers,True
5654,2019-03-14,Utah,Minnesota,True
5655,2019-03-14,Denver,Dallas,True
5656,2019-03-15,Detroit,LA Lakers,True
5657,2019-03-15,Philadelphia,Sacramento,True
5658,2019-03-15,Washington,Charlotte,False
5659,2019-03-15,Houston,Phoenix,True
5660,2019-03-15,Miami,Milwaukee,False
5661,2019-03-15,New Orleans,Portland,False
5662,2019-03-15,San Antonio,New York,True
5663,2019-03-15,LA Clippers,Chicago,True
5664,2019-03-16,Boston,Atlanta,True
5665,2019-03-16,New Orleans,Phoenix,False
5666,2019-03-16,Washington,Memphis,True
5667,2019-03-16,Dallas,Cleveland,True
5668,2019-03-16,Okla City,Golden State,False
5669,2019-03-16,San Antonio,Portland,True
5670,2019-03-16,Denver,Indiana,True
5671,2019-03-16,Utah,Brooklyn,True
5672,2019-03-17,New York,LA Lakers,True
5673,2019-03-17,Miami,Charlotte,True
5674,2019-03-17,Milwaukee,Philadelphia,False
5675,2019-03-17,Detroit,Toronto,True
5676,2019-03-17,Orlando,Atlanta,True
5677,2019-03-17,Sacramento,Chicago,True
5678,2019-03-17,Houston,Minnesota,True
5679,2019-03-17,LA Clippers,Brooklyn,True
5680,2019-03-18,Cleveland,Detroit,True
5681,2019-03-18,Washington,Utah,False
5682,2019-03-18,Boston,Denver,False
5683,2019-03-18,Toronto,New York,True
5684,2019-03-18,Okla City,Miami,False
5685,2019-03-18,San Antonio,Golden State,True
5686,2019-03-18,Dallas,New Orleans,False
5687,2019-03-18,Phoenix,Chicago,False
5688,2019-03-18,Portland,Indiana,True
5689,2019-03-19,Charlotte,Philadelphia,False
5690,2019-03-19,Atlanta,Houston,False
5691,2019-03-19,Milwaukee,LA Lakers,True
5692,2019-03-19,Minnesota,Golden State,False
5693,2019-03-19,Sacramento,Brooklyn,False
5694,2019-03-19,LA Clippers,Indiana,True
5695,2019-03-20,Cleveland,Milwaukee,True
5696,2019-03-20,Orlando,New Orleans,True
5697,2019-03-20,Philadelphia,Boston,True
5698,2019-03-20,New York,Utah,False
5699,2019-03-20,Chicago,Washington,True
5700,2019-03-20,Memphis,Houston,True
5701,2019-03-20,San Antonio,Miami,False
5702,2019-03-20,Okla City,Toronto,False
5703,2019-03-20,Portland,Dallas,True
5704,2019-03-21,Charlotte,Minnesota,True
5705,2019-03-21,Washington,Denver,False
5706,2019-03-21,Atlanta,Utah,True
5707,2019-03-21,Phoenix,Detroit,False
5708,2019-03-21,Sacramento,Dallas,True
5709,2019-03-21,Golden State,Indiana,True
5710,2019-03-22,Orlando,Memphis,True
5711,2019-03-22,Cleveland,LA Clippers,False
5712,2019-03-22,New York,Denver,False
5713,2019-03-22,Toronto,Okla City,False
5714,2019-03-22,Houston,San Antonio,True
5715,2019-03-22,Milwaukee,Miami,True
5716,2019-03-22,LA Lakers,Brooklyn,False
5717,2019-03-23,Charlotte,Boston,True
5718,2019-03-23,Washington,Miami,False
5719,2019-03-23,Atlanta,Philadelphia,True
5720,2019-03-23,Chicago,Utah,False
5721,2019-03-23,Memphis,Minnesota,False
5722,2019-03-23,Golden State,Dallas,False
5723,2019-03-23,Portland,Detroit,True
5724,2019-03-23,Sacramento,Phoenix,True
5725,2019-03-24,New York,LA Clippers,False
5726,2019-03-24,Milwaukee,Cleveland,True
5727,2019-03-24,Indiana,Denver,True
5728,2019-03-24,Toronto,Charlotte,False
5729,2019-03-24,New Orleans,Houston,False
5730,2019-03-24,Boston,San Antonio,False
5731,2019-03-24,Golden State,Detroit,True
5732,2019-03-24,LA Lakers,Sacramento,True
5733,2019-03-25,Orlando,Philadelphia,True
5734,2019-03-25,Memphis,Okla City,True
5735,2019-03-25,Utah,Phoenix,True
5736,2019-03-25,Portland,Brooklyn,True
5737,2019-03-26,Charlotte,San Antonio,True
5738,2019-03-26,Cleveland,Boston,False
5739,2019-03-26,Miami,Orlando,False
5740,2019-03-26,Toronto,Chicago,True
5741,2019-03-26,Milwaukee,Houston,True
5742,2019-03-26,Minnesota,LA Clippers,False
5743,2019-03-26,New Orleans,Atlanta,False
5744,2019-03-26,Dallas,Sacramento,False
5745,2019-03-26,Denver,Detroit,True
5746,2019-03-26,LA Lakers,Washington,True
5747,2019-03-27,Chicago,Portland,False
5748,2019-03-27,Memphis,Golden State,False
5749,2019-03-27,Okla City,Indiana,True
5750,2019-03-27,Phoenix,Washington,False
5751,2019-03-27,Utah,LA Lakers,True
5752,2019-03-28,Detroit,Orlando,True
5753,2019-03-28,Philadelphia,Brooklyn,True
5754,2019-03-28,Miami,Dallas,True
5755,2019-03-28,New York,Toronto,False
5756,2019-03-28,Houston,Denver,True
5757,2019-03-28,Milwaukee,LA Clippers,True
5758,2019-03-28,New Orleans,Sacramento,True
5759,2019-03-28,San Antonio,Cleveland,True
5760,2019-03-29,Boston,Indiana,True
5761,2019-03-29,Atlanta,Portland,False
5762,2019-03-29,Minnesota,Golden State,True
5763,2019-03-29,Okla City,Denver,False
5764,2019-03-29,Utah,Washington,True
5765,2019-03-29,LA Lakers,Charlotte,True
5766,2019-03-30,LA Clippers,Cleveland,True
5767,2019-03-30,Brooklyn,Boston,True
5768,2019-03-30,Houston,Sacramento,True
5769,2019-03-30,Detroit,Portland,True
5770,2019-03-30,Indiana,Orlando,False
5771,2019-03-30,New York,Miami,False
5772,2019-03-30,Chicago,Toronto,False
5773,2019-03-30,Minnesota,Philadelphia,False
5774,2019-03-30,Phoenix,Memphis,False
5775,2019-03-31,Atlanta,Milwaukee,True
5776,2019-03-31,Okla City,Dallas,False
5777,2019-03-31,New Orleans,LA Lakers,False
5778,2019-03-31,San Antonio,Sacramento,False
5779,2019-03-31,Denver,Washington,False
5780,2019-03-31,Golden State,Charlotte,True
5781,2019-03-31,LA Clippers,Memphis,True
5782,2020-07-30,New Orleans,Utah,False
5783,2020-07-30,LA Lakers,LA Clippers,True
5784,2020-07-31,Brooklyn,Orlando,False
5785,2020-07-31,Portland,Memphis,True
5786,2020-07-31,Washington,Phoenix,False
5787,2020-07-31,Milwaukee,Boston,True
5788,2020-07-31,San Antonio,Sacramento,True
5789,2020-07-31,Dallas,Houston,False
